"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response_1","correct_response","count_WM_load","count_WM_sequence","count_WM_trials_loop","count_WM_trials_sequence","count_block_loop","count_block_sequence","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_1","count_counterbalance_javascript","count_experiment","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_1","count_fixation_color","count_fixation_food_tools","count_food_tools_loop","count_food_tools_trial_loop","count_food_tools_trial_sequence","count_goodbye","count_incorrect_1","count_instructions","count_instructions1","count_instructions2","count_instructions_1","count_instructions_WM_1","count_instructions_WM_2","count_instructions_WM_3","count_isa","count_isa_1","count_keyboard_response_1","count_letter_number_loop","count_letter_target_1","count_letter_target_2","count_logger","count_new_reset_feedback_1","count_new_reset_feedback_2","count_new_reset_feedback_3","count_new_sequence","count_pick_numbers","count_pure_response","count_pure_response_sequence","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_soa","count_symbol","count_symbol_1","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_instructions_1","response_instructions_WM_1","response_instructions_WM_2","response_instructions_WM_3","response_keyboard_response_1","response_time","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_instructions_1","response_time_instructions_WM_1","response_time_instructions_WM_2","response_time_instructions_WM_3","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_WM_load","time_WM_sequence","time_WM_trials_loop","time_WM_trials_sequence","time_block_loop","time_block_sequence","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_1","time_counterbalance_javascript","time_experiment","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_1","time_fixation_color","time_fixation_food_tools","time_food_tools_loop","time_food_tools_trial_loop","time_food_tools_trial_sequence","time_goodbye","time_incorrect_1","time_instructions","time_instructions1","time_instructions2","time_instructions_1","time_instructions_WM_1","time_instructions_WM_2","time_instructions_WM_3","time_isa","time_isa_1","time_keyboard_response_1","time_letter_number_loop","time_letter_target_1","time_letter_target_2","time_logger","time_new_reset_feedback_1","time_new_reset_feedback_2","time_new_reset_feedback_3","time_new_sequence","time_pick_numbers","time_pure_response","time_pure_response_sequence","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_soa","time_symbol","time_symbol_1","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909090909","90.9090909090909","587.5454545454545","587.5454545454545","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","10","0","0","10","0","88","0","0","2","0","0","0","0","19","59","108","0","NA","NA","108","0","0","NA","0","NA","0","0","3","0","19","19","108","19","17","10","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","10","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","596","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","596","2","legacy","1728","1024","2","48000","-16","experiment","5","odd","legacy","hammer","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","233405","213300","213303","233401","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","235138","176299","NA","NA","235736","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","233401","38121","207679","235138","206181","Response_time_timing","10","6463","11","no","1024"
"91.66666666666667","91.66666666666667","589.25","589.25","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","11","0","0","11","0","89","0","0","2","0","0","0","0","19","59","109","0","NA","NA","109","0","0","NA","0","NA","0","0","3","0","19","19","109","19","17","11","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","11","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","608","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","608","2","legacy","1700","1024","2","48000","-16","experiment","5","odd","legacy","shovel","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","235777","213300","213303","235774","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","237486","176299","NA","NA","238095","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","235774","38121","207679","237486","206181","Response_time_timing","11","7071","12","no","1024"
"92.3076923076923","92.3076923076923","581.8461538461538","581.8461538461538","gray","no","legacy","food","legacy","white","legacy","0","food_tools","relative","1","undefined","1","f","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","12","0","0","12","0","90","0","0","2","0","0","0","0","19","59","110","0","NA","NA","110","0","0","NA","0","NA","0","0","3","0","19","19","110","19","17","12","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","f","space","space","space","space","space","space","space","NA","NA","NA","f","493","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","493","2","legacy","1855","1024","2","48000","-16","experiment","5","odd","legacy","bread","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","238136","213300","213303","238133","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","240003","176299","NA","NA","240497","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","238133","38121","207679","240002","206181","Response_time_timing","12","7564","13","no","1024"
"92.85714285714286","92.85714285714286","589.2142857142857","589.2142857142857","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","13","0","0","13","0","91","0","0","2","0","0","0","0","19","59","111","0","NA","NA","111","0","0","NA","0","NA","0","0","3","0","19","19","111","19","17","13","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","685","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","685","2","legacy","1010","1024","2","48000","-16","experiment","5","odd","legacy","brush","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","240538","213300","213303","240535","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","241558","176299","NA","NA","242245","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","240535","38121","207679","241558","206181","Response_time_timing","13","8249","14","no","1024"
"93.33333333333333","93.33333333333333","589.5333333333333","589.5333333333333","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","14","0","0","14","0","92","0","0","2","0","0","0","0","19","59","112","0","NA","NA","112","0","0","NA","0","NA","0","0","3","0","19","19","112","19","17","14","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","594","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","594","2","legacy","806","1024","2","48000","-16","experiment","5","odd","legacy","wrench","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","242286","213300","213303","242282","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","243104","176299","NA","NA","243699","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","242283","38121","207679","243104","206181","Response_time_timing","14","8843","15","no","1024"
"93.75","93.75","591.3125","591.3125","gray","no","legacy","food","legacy","white","legacy","0","food_tools","relative","1","undefined","1","f","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","15","0","0","15","0","93","0","0","2","0","0","0","0","19","59","113","0","NA","NA","113","0","0","NA","0","NA","0","0","3","0","19","19","113","19","17","15","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","f","space","space","space","space","space","space","space","NA","NA","NA","f","618","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","618","2","legacy","538","1024","2","48000","-16","experiment","5","odd","legacy","milk","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","243742","213300","213303","243738","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","244289","176299","NA","NA","244908","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","243739","38121","207679","244289","206181","Response_time_timing","15","9461","16","no","1024"
"94.11764705882354","94.11764705882354","592.2941176470588","592.2941176470588","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","16","0","0","16","0","94","0","0","2","0","0","0","0","19","59","114","0","NA","NA","114","0","0","NA","0","NA","0","0","3","0","19","19","114","19","17","16","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","608","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","608","2","legacy","1259","1024","2","48000","-16","experiment","5","odd","legacy","pliers","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","244949","213300","213303","244945","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","246218","176299","NA","NA","246827","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","244946","38121","207679","246217","206181","Response_time_timing","16","10069","17","no","1024"
"94.44444444444444","94.44444444444444","589.9444444444445","589.9444444444445","gray","no","legacy","food","legacy","white","legacy","0","food_tools","relative","1","undefined","1","f","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","17","0","0","17","0","95","0","0","2","0","0","0","0","19","59","115","0","NA","NA","115","0","0","NA","0","NA","0","0","3","0","19","19","115","19","17","17","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","f","space","space","space","space","space","space","space","NA","NA","NA","f","550","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","550","2","legacy","1559","1024","2","48000","-16","experiment","5","odd","legacy","biscuit","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","246868","213300","213303","246865","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","248438","176299","NA","NA","248989","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","246865","38121","207679","248437","206181","Response_time_timing","17","10619","18","no","1024"
"94.73684210526316","94.73684210526316","589.2105263157895","589.2105263157895","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","18","0","0","18","0","96","0","0","2","0","0","0","0","19","59","116","0","NA","NA","116","0","0","NA","0","NA","0","0","3","0","19","19","116","19","17","18","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","18","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","576","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","576","2","legacy","1411","1024","2","48000","-16","experiment","5","odd","legacy","rake","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","249030","213300","213303","249027","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","250451","176299","NA","NA","251028","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","249027","38121","207679","250451","206181","Response_time_timing","18","11195","19","no","1024"
"95","95","586.4","586.4","gray","no","legacy","tool","legacy","white","legacy","0","food_tools","relative","1","undefined","1","t","0","NA","NA","NA","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","NA","0","0","0","2","0","17","NA","59","19","0","0","19","0","97","0","0","2","0","0","0","0","19","59","117","0","NA","NA","117","0","0","NA","0","NA","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","19","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","t","space","space","space","space","space","space","space","NA","NA","NA","t","533","2611","2750","4310","3905","4853","1388","2444","NA","NA","NA","533","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","drill","NA","NA","NA","NA","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","NA","NA","1389","208218","169620","39848","206184","NA","167233","251070","213300","213303","251066","NA","217784","172394","1444","130579","210854","NA","NA","NA","39754","169522","252066","176299","NA","NA","252601","NA","NA","NA","213303","NA","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","19","11728","20","no","1024"
"100","100","985","985","gray","no","legacy","tool","legacy","white","legacy","0","WM","relative","1","undefined","1","y","0","0","0","0","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","0","0","0","0","3","0","17","0","59","19","0","0","19","0","98","0","0","2","0","0","0","0","19","59","118","0","0","0","118","0","0","0","0","0","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","y","space","space","space","space","space","space","space","space","space","space","y","985","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","985","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","broom","261287","261289","261289","261323","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","263836","NA","1389","208218","252654","39848","206184","261326","167233","251070","213300","213303","251066","NA","217784","172394","1444","130579","210854","255191","258875","260089","39754","169522","262845","176299","261834","262845","264336","NA","NA","NA","213303","261323","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","1","985","1","no","1024"
"100","100","829","829","gray","no","legacy","tool","legacy","white","legacy","0","WM","relative","1","undefined","1","n","0","0","0","1","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","1","0","0","0","3","0","17","1","59","19","0","0","19","0","99","0","0","2","0","0","0","0","19","59","119","0","1","1","119","0","0","0","0","1","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","1","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","space","space","space","space","space","space","space","space","space","space","n","673","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","673","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","brush","261287","261289","261289","264422","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","266626","NA","1389","208218","252654","39848","206184","264426","167233","251070","213300","213303","251066","NA","217784","172394","1444","130579","210854","255191","258875","260089","39754","169522","265948","176299","264933","265948","267126","NA","NA","NA","213303","264423","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","2","1658","2","no","1024"
"66.66666666666667","66.66666666666667","866.6666666666666","866.6666666666666","gray","no","legacy","tool","legacy","white","legacy","0","WM","relative","0","undefined","0","t","0","0","0","2","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","2","0","0","0","3","0","17","2","59","19","0","0","19","0","100","0","0","2","0","0","0","0","19","59","120","0","2","2","120","0","0","0","0","2","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","2","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","space","space","space","space","space","space","space","space","space","space","n","942","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","942","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","saw","261287","261289","261289","267216","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","266626","NA","1389","208218","252654","39848","206184","267219","167233","251070","213300","213303","251066","NA","269683","172394","1444","130579","210854","255191","258875","260089","39754","169522","268736","176299","267726","268736","270184","NA","NA","NA","213303","267216","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","2","2600","3","no","1024"
"75","75","919.25","919.25","gray","no","legacy","food","legacy","white","legacy","0","WM","relative","1","undefined","1","n","0","0","0","3","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","3","0","0","0","3","0","17","3","59","19","0","0","19","0","101","0","0","2","0","0","0","0","19","59","121","0","3","3","121","0","0","0","0","3","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","3","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","space","space","space","space","space","space","space","space","space","space","n","1077","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","1077","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","bread","261287","261289","261289","270286","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","272888","NA","1389","208218","252654","39848","206184","270290","167233","251070","213300","213303","251066","NA","269683","172394","1444","130579","210854","255191","258875","260089","39754","169522","271807","176299","270797","271807","273388","NA","NA","NA","213303","270286","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","3","3677","4","no","1024"
"80","80","872.8","872.8","gray","no","legacy","tool","legacy","white","legacy","0","WM","relative","1","undefined","1","n","0","0","0","4","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","4","0","0","0","3","0","17","4","59","19","0","0","19","0","102","0","0","2","0","0","0","0","19","59","122","0","4","4","122","0","0","0","0","4","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","4","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","space","space","space","space","space","space","space","space","space","space","n","687","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","687","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","scissors","261287","261289","261289","273455","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","275664","NA","1389","208218","252654","39848","206184","273458","167233","251070","213300","213303","251066","NA","269683","172394","1444","130579","210854","255191","258875","260089","39754","169522","274973","176299","273965","274973","276164","NA","NA","NA","213303","273455","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","4","4364","5","no","1024"
"83.33333333333333","83.33333333333333","824.1666666666666","824.1666666666666","gray","no","legacy","food","legacy","white","legacy","0","WM","relative","1","undefined","1","n","0","0","0","5","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","5","0","0","0","3","0","17","5","59","19","0","0","19","0","103","0","0","2","0","0","0","0","19","59","123","0","5","5","123","0","0","0","0","5","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","5","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","n","space","space","space","space","space","space","space","space","space","space","n","581","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","581","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","salads","261287","261289","261289","276241","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","278348","NA","1389","208218","252654","39848","206184","276244","167233","251070","213300","213303","251066","NA","269683","172394","1444","130579","210854","255191","258875","260089","39754","169522","277761","176299","276752","277760","278848","NA","NA","NA","213303","276241","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","5","4945","6","no","1024"
"71.42857142857143","71.42857142857143","854.8571428571429","854.8571428571429","gray","no","legacy","tool","legacy","white","legacy","0","WM","relative","0","undefined","0","n","0","0","0","6","0","0","0","0","0","19","0","0","0","39","19","19","0","0","0","19","6","0","0","0","3","0","17","6","59","19","0","0","19","0","104","0","0","2","0","0","0","0","19","59","124","0","6","6","124","0","0","0","0","6","0","0","3","0","19","19","117","19","17","19","17","10","Mon Nov 28 23:47:49 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","6","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-5.csv","legacy","z","Lentiform Loewenfeld","3.3.12","yes","0","y","space","space","space","space","space","space","space","space","space","space","y","1039","2611","2510","4310","3905","4853","1388","2444","3678","1210","1197","1039","2","legacy","988","1024","2","48000","-16","experiment","5","odd","legacy","hammer","261287","261289","261289","278931","176301","176301","47290","47288","87132","123139","87134","87134","47290","124394","169113","81668","131968","131971","131971","167229","278348","NA","1389","208218","252654","39848","206184","278935","167233","251070","213300","213303","251066","NA","281497","172394","1444","130579","210854","255191","258875","260089","39754","169522","280453","176299","279443","280453","281997","NA","NA","NA","213303","278932","6314","6316","NA","6316","39512","38117","251066","38121","207679","252066","206181","Response_time_timing","5","5984","7","no","1024"
