acc,accuracy,avg_rt,browser_codename,browser_name,browser_version,category,correct,correct_response,count_reset_feedback,count_trial_sequence,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response_keyboard_response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,subject_nr,system_os,target
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,48,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,49,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,239,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,0,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,239,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,176,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,1,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,112,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,157,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,2,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,149,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,3,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,144,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,4,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,125,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,141,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,5,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,137,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,6,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,118,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,136,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,7,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,134,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,8,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,133,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,9,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,133,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,10,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,134,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,142,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,11,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,242,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,140,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,12,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,117,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,138,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,13,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,105,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,139,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,14,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,159,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,139,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,15,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,137,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,135,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,16,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,77,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,136,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,17,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,140,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,134,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,18,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,112,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,134,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,19,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,133,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,20,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,123,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,132,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,21,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,112,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,132,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,22,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,132,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,23,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,24,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,107,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,25,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,115,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,26,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,27,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,139,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,28,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,112,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,29,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,129,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,30,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,104,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,128,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,31,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,111,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,128,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,32,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,129,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,33,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,128,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,34,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,123,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,128,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,35,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,115,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,128,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,36,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,37,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,38,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,39,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,102,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,40,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,41,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,126,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,42,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,105,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,126,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,43,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,113,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,44,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,109,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,45,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,46,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,105,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,47,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,48,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,114,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,49,27-05-22,27-05-22,14:34:05,0,0,0,0,0,622,3.6.1,226,,m,94,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,86,,,,None,1,m,0,0,,,,,,,,,,,,,m,86,,,,,,,,,0,,None
100,100,104,,,,None,1,m,0,1,,,,,,,,,,,,,m,121,,,,,,,,,0,,None
100,100,110,,,,None,1,m,0,2,,,,,,,,,,,,,m,123,,,,,,,,,0,,None
100,100,111,,,,None,1,m,0,3,,,,,,,,,,,,,m,113,,,,,,,,,0,,None
100,100,126,,,,None,1,m,0,4,,,,,,,,,,,,,m,188,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,5,,,,,,,,,,,,,m,89,,,,,,,,,0,,None
100,100,119,,,,None,1,m,0,6,,,,,,,,,,,,,m,112,,,,,,,,,0,,None
100,100,119,,,,None,1,m,0,7,,,,,,,,,,,,,m,120,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,8,,,,,,,,,,,,,m,132,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,9,,,,,,,,,,,,,m,116,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,10,,,,,,,,,,,,,m,119,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,11,,,,,,,,,,,,,m,118,,,,,,,,,0,,None
100,100,121,,,,None,1,m,0,12,,,,,,,,,,,,,m,131,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,13,,,,,,,,,,,,,m,116,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,14,,,,,,,,,,,,,m,119,,,,,,,,,0,,None
100,100,119,,,,None,1,m,0,15,,,,,,,,,,,,,m,108,,,,,,,,,0,,None
100,100,120,,,,None,1,m,0,16,,,,,,,,,,,,,m,127,,,,,,,,,0,,None
100,100,121,,,,None,1,m,0,17,,,,,,,,,,,,,m,142,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,18,,,,,,,,,,,,,m,159,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,19,,,,,,,,,,,,,m,127,,,,,,,,,0,,None
100,100,122,,,,None,1,m,0,20,,,,,,,,,,,,,m,106,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,21,,,,,,,,,,,,,m,123,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,22,,,,,,,,,,,,,m,126,,,,,,,,,0,,None
100,100,122,,,,None,1,m,0,23,,,,,,,,,,,,,m,117,,,,,,,,,0,,None
100,100,122,,,,None,1,m,0,24,,,,,,,,,,,,,m,120,,,,,,,,,0,,None
100,100,122,,,,None,1,m,0,25,,,,,,,,,,,,,m,120,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,26,,,,,,,,,,,,,m,143,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,27,,,,,,,,,,,,,m,117,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,28,,,,,,,,,,,,,m,131,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,29,,,,,,,,,,,,,m,123,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,30,,,,,,,,,,,,,m,122,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,31,,,,,,,,,,,,,m,124,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,32,,,,,,,,,,,,,m,127,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,33,,,,,,,,,,,,,m,128,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,34,,,,,,,,,,,,,m,119,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,35,,,,,,,,,,,,,m,131,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,36,,,,,,,,,,,,,m,121,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,37,,,,,,,,,,,,,m,123,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,38,,,,,,,,,,,,,m,135,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,39,,,,,,,,,,,,,m,131,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,40,,,,,,,,,,,,,m,116,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,41,,,,,,,,,,,,,m,105,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,42,,,,,,,,,,,,,m,147,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,43,,,,,,,,,,,,,m,122,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,44,,,,,,,,,,,,,m,120,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,45,,,,,,,,,,,,,m,134,,,,,,,,,0,,None
100,100,124,,,,None,1,m,0,46,,,,,,,,,,,,,m,108,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,47,,,,,,,,,,,,,m,115,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,48,,,,,,,,,,,,,m,127,,,,,,,,,0,,None
100,100,123,,,,None,1,m,0,49,,,,,,,,,,,,,m,108,,,,,,,,,0,,None
100,100,153,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,0,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,153,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,1,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,109,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,2,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,127,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,3,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,126,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,4,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,5,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,118,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,6,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,7,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,113,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,8,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,9,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,127,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,10,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,129,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,11,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,12,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,114,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,13,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,118,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,14,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,106,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,121,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,15,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,102,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,16,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,110,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,17,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,18,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,19,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,107,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,20,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,138,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,121,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,21,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,121,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,22,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,123,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,23,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,148,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,121,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,24,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,106,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,121,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,25,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,120,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,26,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,91,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,27,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,183,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,28,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,29,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,119,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,30,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,31,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,122,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,32,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,33,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,137,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,34,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,35,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,157,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,123,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,36,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,113,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,37,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,152,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,38,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,109,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,39,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,139,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,40,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,41,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,138,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,42,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,133,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,43,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,44,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,45,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,123,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,46,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,135,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,125,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,47,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,48,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,116,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
100,100,124,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,49,27-05-22,27-05-22,14:33:09,0,0,0,0,0,620,3.6.1,226,,m,107,1175,1920,30,1200,30,277,114,1920,1,MacIntel,None
