browser_codename,browser_name,browser_version,condition,congruence,correct,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_personalMultipleWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,silo,233,803,1532,1392,2560,24,1440,24,-8,-8,2560,short,Win32,OTTER,148589,148658,148623
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,fern,233,803,900,1392,2560,24,1440,24,-8,-8,2560,short,Win32,CAFÉ,150778,150853,150818
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,rope,233,803,783,1392,2560,24,1440,24,-8,-8,2560,short,Win32,ROPE,152339,152408,152373
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,cable,233,803,1184,1392,2560,24,1440,24,-8,-8,2560,short,Win32,CABLE,153777,153846,153811
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,grass,233,803,554,1392,2560,24,1440,24,-8,-8,2560,short,Win32,GRASS,155617,155687,155652
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,lime,233,803,855,1392,2560,24,1440,24,-8,-8,2560,short,Win32,SOFA,156826,156895,156860
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,toast,233,803,1084,1392,2560,24,1440,24,-8,-8,2560,short,Win32,TOAST,158340,158409,158375
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,doll,233,803,706,1392,2560,24,1440,24,-8,-8,2560,short,Win32,DOLL,160083,160159,160120
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,0,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,poppy,233,803,1265,1392,2560,24,1440,24,-8,-8,2560,short,Win32,CLOTH,161454,161528,161494
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,toad,233,803,862,1392,2560,24,1440,24,-8,-8,2560,short,Win32,GLOVE,163382,163452,163417
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,soil,233,803,1042,1392,2560,24,1440,24,-8,-8,2560,short,Win32,SOIL,164904,164973,164939
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,patio,233,803,1955,1392,2560,24,1440,24,-8,-8,2560,short,Win32,SLOTH,166605,166675,166639
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,whale,233,803,703,1392,2560,24,1440,24,-8,-8,2560,short,Win32,WHALE,169244,169313,169278
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,mail,233,803,990,1392,2560,24,1440,24,-8,-8,2560,short,Win32,MAIL,170605,170675,170641
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,worm,233,803,929,1392,2560,24,1440,24,-8,-8,2560,short,Win32,WORM,172252,172321,172286
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,wharf,233,803,891,1392,2560,24,1440,24,-8,-8,2560,short,Win32,TWIG,173836,173905,173871
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,berry,233,803,827,1392,2560,24,1440,24,-8,-8,2560,short,Win32,PLAZA,175386,175461,175426
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,spade,233,803,747,1392,2560,24,1440,24,-8,-8,2560,short,Win32,LLAMA,176878,176948,176912
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,camel,233,803,782,1392,2560,24,1440,24,-8,-8,2560,short,Win32,BENCH,178281,178351,178315
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,rail,233,803,1314,1392,2560,24,1440,24,-8,-8,2560,short,Win32,SQUID,179720,179795,179760
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,mice,233,803,710,1392,2560,24,1440,24,-8,-8,2560,short,Win32,TOOLS,181698,181768,181734
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,gate,233,803,1013,1392,2560,24,1440,24,-8,-8,2560,short,Win32,GATE,183066,183136,183102
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,rake,233,803,811,1392,2560,24,1440,24,-8,-8,2560,short,Win32,HUSKY,184741,184810,184776
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,finch,233,803,851,1392,2560,24,1440,24,-8,-8,2560,short,Win32,SPOON,186206,186276,186241
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,coat,233,803,722,1392,2560,24,1440,24,-8,-8,2560,short,Win32,COAT,187713,187782,187748
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,arena,233,803,989,1392,2560,24,1440,24,-8,-8,2560,short,Win32,VINE,189096,189164,189130
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,0,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,sash,233,803,1119,1392,2560,24,1440,24,-8,-8,2560,short,Win32,DINGO,190742,190811,190776
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,hawk,233,803,700,1392,2560,24,1440,24,-8,-8,2560,short,Win32,HAWK,192519,192596,192556
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,bread,233,803,1122,1392,2560,24,1440,24,-8,-8,2560,short,Win32,BREAD,193881,193952,193915
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,linen,233,803,820,1392,2560,24,1440,24,-8,-8,2560,long,Win32,LINEN,193881,201216,201181
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,canon,233,803,605,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CANON,193881,202744,202709
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,clam,233,803,731,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CLAM,193881,204056,204022
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,shark,233,803,773,1392,2560,24,1440,24,-8,-8,2560,long,Win32,COUCH,193881,205494,205459
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,ferry,233,803,645,1392,2560,24,1440,24,-8,-8,2560,long,Win32,FERRY,193881,206973,206939
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,swan,233,803,722,1392,2560,24,1440,24,-8,-8,2560,long,Win32,SWAN,193881,208328,208293
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,fort,233,803,829,1392,2560,24,1440,24,-8,-8,2560,long,Win32,GOAT,193881,209759,209724
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,pipe,233,803,690,1392,2560,24,1440,24,-8,-8,2560,long,Win32,LION,193881,211294,211259
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,tongs,233,803,979,1392,2560,24,1440,24,-8,-8,2560,long,Win32,TONGS,193881,212692,212655
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,desk,233,803,712,1392,2560,24,1440,24,-8,-8,2560,long,Win32,TREE,193881,214385,214350
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,0,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,sink,233,803,2008,1392,2560,24,1440,24,-8,-8,2560,long,Win32,LAMB,193881,215808,215769
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,roof,233,803,816,1392,2560,24,1440,24,-8,-8,2560,long,Win32,ROSE,193881,218518,218482
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,bunny,233,803,1021,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PIANO,193881,220039,220004
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,taxi,233,803,1322,1392,2560,24,1440,24,-8,-8,2560,long,Win32,DIRT,193881,221768,221734
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,barn,233,803,1026,1392,2560,24,1440,24,-8,-8,2560,long,Win32,TUNA,193881,223797,223762
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,peas,233,803,926,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PEAS,193881,225525,225491
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,pear,233,803,1048,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PEAR,193881,227158,227124
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,moose,233,803,811,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PORCH,193881,228916,228880
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,crate,233,803,832,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CRATE,193881,230437,230403
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,eagle,233,803,795,1392,2560,24,1440,24,-8,-8,2560,long,Win32,WAGON,193881,231964,231930
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,shoe,233,803,838,1392,2560,24,1440,24,-8,-8,2560,long,Win32,HILL,193881,233465,233430
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,wire,233,803,909,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BULL,193881,235007,234972
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,slug,233,803,765,1392,2560,24,1440,24,-8,-8,2560,long,Win32,SLUG,193881,236618,236584
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,mall,233,803,1195,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BUSH,193881,238090,238055
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,wheat,233,803,1305,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BRICK,193881,239994,239959
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,stair,233,803,940,1392,2560,24,1440,24,-8,-8,2560,long,Win32,STAIR,193881,242008,241973
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,earth,233,803,720,1392,2560,24,1440,24,-8,-8,2560,long,Win32,EARTH,193881,243661,243621
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,wasp,233,803,1253,1392,2560,24,1440,24,-8,-8,2560,long,Win32,WASP,193881,245078,245043
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,hare,233,803,962,1392,2560,24,1440,24,-8,-8,2560,long,Win32,HARE,193881,247038,247002
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,ocean,233,803,768,1392,2560,24,1440,24,-8,-8,2560,long,Win32,WHEEL,193881,248711,248676
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,flask,233,803,952,1392,2560,24,1440,24,-8,-8,2560,long,Win32,FLASK,193881,250183,250148
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,reef,233,803,857,1392,2560,24,1440,24,-8,-8,2560,long,Win32,REEF,193881,251843,251808
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,scarf,233,803,786,1392,2560,24,1440,24,-8,-8,2560,long,Win32,SCARF,193881,253406,253371
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,deck,233,803,692,1392,2560,24,1440,24,-8,-8,2560,long,Win32,DUCK,193881,254899,254864
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,0,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,storm,233,803,853,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CANDY,193881,256295,256261
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,swamp,233,803,1270,1392,2560,24,1440,24,-8,-8,2560,long,Win32,DRILL,193881,257858,257824
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,sheep,233,803,993,1392,2560,24,1440,24,-8,-8,2560,long,Win32,TRASH,193881,259831,259796
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,soap,233,803,791,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PONY,193881,261525,261491
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,fruit,233,803,1142,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PLATE,193881,263019,262984
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,olive,233,803,661,1392,2560,24,1440,24,-8,-8,2560,long,Win32,MOTOR,193881,264866,264832
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,lemon,233,803,833,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CABIN,193881,266234,266200
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,shell,233,803,1521,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CHAIN,193881,267776,267742
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,flood,233,803,932,1392,2560,24,1440,24,-8,-8,2560,long,Win32,SKIRT,193881,270006,269972
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,apron,233,803,718,1392,2560,24,1440,24,-8,-8,2560,long,Win32,APRON,193881,271646,271610
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,0,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,stick,233,803,597,1392,2560,24,1440,24,-8,-8,2560,long,Win32,STICK,193881,273069,273035
Mozilla,Netscape,5.0 (Windows),Inc_Nat_Synth,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,cloud,233,803,953,1392,2560,24,1440,24,-8,-8,2560,long,Win32,MOTEL,193881,274375,274341
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,stove,233,803,1622,1392,2560,24,1440,24,-8,-8,2560,long,Win32,STOVE,193881,276035,276001
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,stone,233,803,747,1392,2560,24,1440,24,-8,-8,2560,long,Win32,STONE,193881,278362,278328
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,moss,233,803,923,1392,2560,24,1440,24,-8,-8,2560,long,Win32,MOSS,193881,279813,279778
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,arrow,233,803,990,1392,2560,24,1440,24,-8,-8,2560,long,Win32,ARROW,193881,281439,281404
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,broom,233,803,879,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BROOM,193881,283134,283098
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,cake,233,803,807,1392,2560,24,1440,24,-8,-8,2560,long,Win32,LAND,193881,284719,284682
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,flute,233,803,762,1392,2560,24,1440,24,-8,-8,2560,long,Win32,FLUTE,193881,286245,286205
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,plum,233,803,1102,1392,2560,24,1440,24,-8,-8,2560,long,Win32,PLUM,193881,287711,287676
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,bell,233,803,860,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BEAR,193881,289516,289482
Mozilla,Netscape,5.0 (Windows),Inc_Synth_Nat,incongruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,bowl,233,803,821,1392,2560,24,1440,24,-8,-8,2560,long,Win32,WOLF,193881,291079,291045
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,crab,233,803,1659,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CRAB,193881,292602,292566
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,canoe,233,803,1024,1392,2560,24,1440,24,-8,-8,2560,long,Win32,CANOE,193881,294976,294942
Mozilla,Netscape,5.0 (Windows),Con_Nat,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,boar,233,803,1316,1392,2560,24,1440,24,-8,-8,2560,long,Win32,BOAR,193881,296706,296671
Mozilla,Netscape,5.0 (Windows),Con_Synth,congruent,1,30-09-22,30-09-22,14:51:08,0,0,0,0,0,754,3.6.1,jeans,233,803,824,1392,2560,24,1440,24,-8,-8,2560,long,Win32,JEANS,193881,298726,298692
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",practice,practice,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,nvoiuh,233,803,1472,900,1440,30,900,30,0,0,1440,practice,MacIntel,HOUSE,8193878,8193962,8193912
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",practice,practice,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,iweonf,233,803,921,900,1440,30,900,30,0,0,1440,practice,MacIntel,BOAT,8196046,8196129,8196095
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",practice,practice,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,snjghf,233,803,881,900,1440,30,900,30,0,0,1440,practice,MacIntel,SHEEP,8197661,8197745,8197695
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",practice,practice,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,abjdhjs,233,803,653,900,1440,30,900,30,0,0,1440,practice,MacIntel,HORSE,8199228,8199312,8199262
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,goose,233,803,637,900,1440,30,900,30,0,0,1440,short,MacIntel,GOOSE,8202794,8202862,8202828
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,wharf,233,803,759,900,1440,30,900,30,0,0,1440,short,MacIntel,TWIG,8204111,8204179,8204145
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,spear,233,803,751,900,1440,30,900,30,0,0,1440,short,MacIntel,MOTH,8205545,8205629,8205594
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,tank,233,803,670,900,1440,30,900,30,0,0,1440,short,MacIntel,TANK,8206995,8207078,8207044
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,tiger,233,803,636,900,1440,30,900,30,0,0,1440,short,MacIntel,TIGER,8208344,8208412,8208378
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,rail,233,803,678,900,1440,30,900,30,0,0,1440,short,MacIntel,SQUID,8209661,8209745,8209695
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,cobra,233,803,790,900,1440,30,900,30,0,0,1440,short,MacIntel,RAZOR,8211012,8211095,8211061
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,tower,233,803,682,900,1440,30,900,30,0,0,1440,short,MacIntel,TOWER,8212494,8212579,8212529
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,leaf,233,803,1157,900,1440,30,900,30,0,0,1440,short,MacIntel,COIN,8213861,8213961,8213912
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:41:14,0,0,0,0,0,751,3.6.1,mail,233,803,820,900,1440,30,900,30,0,0,1440,short,MacIntel,MAIL,8215711,8215779,8215745
